Date,JPY to USD,USD TO AUD,USD to EUR,USD to GBP
2017-10-24,113.39,0.781,1.175,1.3204
2017-10-25,113.94,0.7779,1.1766,1.3134
2017-10-26,113.635,0.7704,1.1818,1.327
2017-10-27,114.115,0.7656,1.1636,1.3128
2017-10-30,113.73,0.7671,1.1606,1.3135
2017-10-31,113.16,0.7688,1.1645,1.3205
2017-11-01,113.655,0.7654,1.1648,1.3287
2017-11-02,114.125,0.7676,1.1622,1.325
2017-11-03,114.055,0.7709,1.1656,1.3053
2017-11-06,114.185,0.7652,1.1612,1.3079
2017-11-07,113.805,0.7686,1.161,1.3173
2017-11-08,113.825,0.7653,1.1596,1.3173
2017-11-09,113.875,0.7679,1.1595,1.3113
2017-11-10,113.42,0.7678,1.1643,1.3144
2017-11-13,113.64,0.7648,1.1659,1.3168
2017-11-14,113.605,0.7617,1.1665,1.3115
2017-11-15,113.44,0.7631,1.1797,1.3161
2017-11-16,112.86,0.7586,1.1778,1.317
2017-11-17,113.105,0.7586,1.1771,1.3194
2017-11-20,112.095,0.756,1.1752,1.3209
2017-11-21,112.57,0.7548,1.1735,1.3239
2017-11-22,112.455,0.7579,1.1738,1.3245
2017-11-23,111.235,0.7617,1.1821,1.3326
2017-11-24,111.235,0.7626,1.1849,1.3303
2017-11-27,111.665,0.7613,1.193,1.3332
2017-11-28,111.055,0.7604,1.1902,1.3323
2017-11-29,111.505,0.7601,1.1848,1.3352
2017-11-30,111.99,0.7569,1.1851,1.3413
2017-12-01,112.66,0.7559,1.1898,1.3523
2017-12-04,112.825,0.7596,1.1873,1.3486
2017-12-05,112.47,0.7601,1.1869,1.3475
2017-12-06,112.605,0.7601,1.1828,1.3408
2017-12-07,112.25,0.7563,1.1804,1.3384
2017-12-08,113.105,0.7514,1.1776,1.348
2017-12-11,113.615,0.751,1.1771,1.3391
2017-12-12,113.545,0.753,1.1775,1.3343
2017-12-13,113.57,0.7557,1.1737,1.3319
2017-12-14,112.695,0.7632,1.1826,1.3413
2017-12-15,112.32,0.766,1.1769,1.3425
2017-12-18,112.675,0.7648,1.1746,1.3316
2017-12-19,112.56,0.7668,1.1783,1.3383
2017-12-20,112.88,0.7661,1.1843,1.3388
2017-12-21,113.345,0.7666,1.1874,1.3372
2017-12-22,113.365,0.7703,1.1868,1.3384
2017-12-26,113.315,0.7719,1.187,1.3371
2017-12-27,113.215,0.7725,1.1856,1.3373
2017-12-28,113.245,0.777,1.1899,1.3406
2017-12-29,112.885,0.7795,1.194,1.3436
2018-01-02,112.655,0.7806,1.2012,1.3509
2018-01-03,112.255,0.7829,1.2062,1.3595
2018-01-04,112.545,0.7831,1.2013,1.3515
2018-01-05,112.785,0.7864,1.2071,1.3555
2018-01-08,113.155,0.7867,1.2036,1.3573
2018-01-09,113.165,0.7841,1.1968,1.357
2018-01-10,112.645,0.7823,1.1936,1.3538
2018-01-11,111.395,0.7844,1.1953,1.3509
2018-01-12,111.275,0.7888,1.2033,1.3537
2018-01-15,111.13,0.7915,1.2201,1.3738
2018-01-16,110.55,0.7965,1.2266,1.3795
2018-01-17,110.385,0.7961,1.2259,1.3791
2018-01-18,111.28,0.7963,1.2175,1.3816
2018-01-19,111.005,0.801,1.2243,1.3898
2018-01-22,110.645,0.7999,1.2257,1.3887
2018-01-23,110.94,0.8015,1.226,1.3985
2018-01-24,110.265,0.7995,1.2297,1.4001
2018-01-25,109.19,0.8053,1.24,1.4236
2018-01-26,109.625,0.8011,1.2385,1.4129
2018-01-29,108.67,0.8106,1.2421,1.4149
2018-01-30,108.935,0.8095,1.2384,1.4075
2018-01-31,108.78,0.8086,1.2404,1.415
2018-02-01,109.21,0.8061,1.2417,1.4199
2018-02-02,109.45,0.8037,1.2507,1.4262
2018-02-05,110.175,0.79,1.2429,1.4085
2018-02-06,109.165,0.7879,1.2376,1.3965
2018-02-07,109.695,0.7903,1.2381,1.3956
2018-02-08,109.375,0.7817,1.2257,1.3874
2018-02-09,108.695,0.7778,1.2249,1.3921
2018-02-12,108.795,0.7816,1.2249,1.382
2018-02-13,108.705,0.7862,1.2297,1.3842
2018-02-14,107.835,0.7856,1.235,1.3886
2018-02-19,106.225,0.7913,1.242,1.4036
2018-02-20,106.615,0.7913,1.2407,1.4
2018-02-21,107.31,0.7879,1.2336,1.3995
2018-02-22,107.745,0.78,1.2278,1.3912
2018-02-23,106.685,0.7844,1.2336,1.396
2018-02-26,106.95,0.7845,1.2295,1.3971
2018-02-27,107.025,0.7849,1.2312,1.3964
2018-02-28,107.395,0.7793,1.2236,1.3909
2018-03-02,106.145,0.7759,1.2269,1.3771
2018-03-05,105.67,0.7761,1.2337,1.3799
2018-03-06,106.19,0.7767,1.2338,1.3851
2018-03-07,105.575,0.7797,1.2421,1.3905
2018-03-08,106.095,0.7819,1.2411,1.3904
2018-03-09,106.305,0.7789,1.2315,1.3814
2018-03-12,106.915,0.7861,1.2314,1.3856
2018-03-13,106.375,0.7869,1.2333,1.3903
2018-03-14,106.475,0.7857,1.2394,1.3971
2018-03-15,106.285,0.7877,1.237,1.3967
2018-03-16,106.305,0.7791,1.2306,1.3936
2018-03-19,105.985,0.7714,1.2285,1.3944
2018-03-20,106.045,0.7712,1.2337,1.4026
2018-03-21,106.525,0.7687,1.2246,1.4003
2018-03-22,105.93,0.7768,1.2347,1.4142
2018-03-23,104.865,0.7697,1.2322,1.4108
2018-03-26,104.78,0.7709,1.2366,1.4153
2018-03-27,105.435,0.7747,1.2452,1.4234
2018-03-28,105.39,0.7681,1.2408,1.4168
2018-03-29,106.815,0.7656,1.2311,1.4082
2018-03-30,106.495,0.7682,1.2302,1.4035
2018-04-02,106.355,0.7687,1.2318,1.4033
2018-04-03,105.845,0.7661,1.2303,1.4055
2018-04-04,106.545,0.7685,1.2272,1.4064
2018-04-05,106.755,0.7721,1.2286,1.4088
2018-04-06,107.125,0.7666,1.2246,1.4005
2018-04-09,106.865,0.768,1.2275,1.4091
2018-04-10,106.715,0.7697,1.2324,1.4132
2018-04-11,107.18,0.7768,1.2359,1.4178
2018-04-12,106.825,0.7762,1.237,1.4183
2018-04-13,107.245,0.7755,1.2328,1.4233
2018-04-16,107.565,0.7772,1.2329,1.4239
2018-04-17,107.135,0.7781,1.2381,1.4339
2018-04-18,107.03,0.7769,1.2372,1.4292
2018-04-19,107.215,0.779,1.2384,1.4208
2018-04-20,107.39,0.7728,1.2347,1.4084
2018-04-23,107.795,0.7669,1.2282,1.4007
2018-04-24,108.7,0.7604,1.2209,1.3938
2018-04-25,108.83,0.7603,1.2236,1.3981
2018-04-26,109.425,0.757,1.217,1.3936
2018-04-27,109.345,0.7556,1.2105,1.3916
2018-04-30,109.155,0.7574,1.2121,1.3773
2018-05-02,109.895,0.7485,1.199,1.3609
2018-05-03,109.815,0.7491,1.1952,1.3579
2018-05-04,109.145,0.753,1.1987,1.3571
2018-05-08,109.105,0.7514,1.1925,1.3561
2018-05-09,109.075,0.7449,1.1864,1.355
2018-05-10,109.725,0.7465,1.1856,1.3552
2018-05-11,109.385,0.7533,1.1919,1.352
2018-05-14,109.35,0.7548,1.1947,1.3548
2018-05-15,109.725,0.7526,1.1932,1.3562
2018-05-16,110.225,0.7471,1.1826,1.3502
2018-05-17,110.315,0.7523,1.1819,1.3549
2018-05-18,110.78,0.7513,1.1797,1.3516
2018-05-21,110.845,0.7525,1.1768,1.3477
2018-05-23,110.825,0.758,1.1783,1.3437
2018-05-24,110.015,0.7567,1.1707,1.3357
2018-05-25,109.26,0.7576,1.1719,1.3383
2018-05-28,109.645,0.7559,1.169,1.3309
2018-05-29,109.455,0.7547,1.1629,1.3312
2018-05-30,108.545,0.7504,1.1544,1.326
2018-05-31,108.785,0.7574,1.1665,1.3285
2018-06-01,108.77,0.7568,1.1699,1.3294
2018-06-04,109.515,0.7568,1.1665,1.3354
2018-06-05,109.925,0.7651,1.1695,1.3315
2018-06-07,110.165,0.7668,1.1781,1.3418
2018-06-08,109.665,0.7624,1.1797,1.3422
2018-06-11,109.42,0.7597,1.1775,1.3411
2018-06-12,110.195,0.7611,1.1778,1.338
2018-06-14,110.23,0.7578,1.1798,1.3382
2018-06-15,110.625,0.7474,1.1581,1.327
2018-06-18,110.595,0.744,1.1597,1.3274
2018-06-19,110.525,0.7424,1.1623,1.3249
2018-06-20,110.035,0.7384,1.159,1.3173
2018-06-21,110.395,0.7374,1.1577,1.3176
2018-06-22,109.935,0.7379,1.1608,1.3248
2018-06-25,109.875,0.744,1.1669,1.327
2018-06-26,109.665,0.7415,1.1705,1.3282
2018-06-27,110.065,0.7392,1.1652,1.3225
2018-06-28,110.25,0.7343,1.156,1.3119
2018-06-29,110.535,0.735,1.1563,1.3077
2018-07-02,110.695,0.7403,1.168,1.3208
2018-07-03,110.825,0.734,1.1642,1.3141
2018-07-04,110.525,0.7385,1.1659,1.3191
2018-07-05,110.475,0.7383,1.1657,1.323
2018-07-06,110.64,0.7387,1.1691,1.3222
2018-07-09,110.43,0.7433,1.1747,1.3293
2018-07-10,110.875,0.7465,1.175,1.325
2018-07-11,110.905,0.7432,1.1736,1.3264
2018-07-12,111.95,0.7365,1.1672,1.3207
2018-07-13,112.605,0.7402,1.166,1.3174
2018-07-16,112.445,0.7421,1.168,1.3229
2018-07-17,112.35,0.7417,1.1709,1.3236
2018-07-18,112.99,0.7381,1.1654,1.3106
2018-07-19,112.855,0.7399,1.1643,1.3076
2018-07-20,112.455,0.7355,1.1645,1.3016
2018-07-23,111.265,0.7435,1.1742,1.3144
2018-07-24,111.425,0.738,1.169,1.3103
2018-07-25,111.225,0.7427,1.1685,1.3149
2018-07-26,110.895,0.7452,1.1732,1.3195
2018-07-27,111.235,0.7378,1.1639,1.3105
2018-07-30,110.95,0.7402,1.166,1.311
2018-07-31,111.01,0.7409,1.1708,1.3136
2018-08-01,111.765,0.7417,1.1689,1.3118
2018-08-02,111.65,0.7406,1.1664,1.3127
2018-08-03,111.635,0.7363,1.159,1.3018
2018-08-06,111.235,0.7397,1.1566,1.3005
2018-08-07,111.34,0.7388,1.1559,1.2946
2018-08-08,111.365,0.7422,1.1599,1.2941
2018-08-09,110.9,0.7432,1.1612,1.2884
2018-08-10,111.165,0.7368,1.1518,1.2822
2018-08-13,110.615,0.7295,1.1403,1.2771
2018-08-14,110.68,0.7272,1.1406,1.2765
2018-08-16,110.62,0.7237,1.1344,1.2696
2018-08-17,110.96,0.7261,1.1373,1.2712
2018-08-20,110.515,0.7311,1.1437,1.2747
2018-08-21,109.955,0.7346,1.1492,1.2797
2018-08-22,110.105,0.736,1.1575,1.2904
2018-08-23,110.55,0.7349,1.1597,1.2916
2018-08-24,111.355,0.7248,1.1541,1.2812
2018-08-27,111.265,0.7333,1.1632,1.2853
2018-08-28,111.155,0.7348,1.1681,1.2892
2018-08-29,111.17,0.7339,1.1695,1.2872
2018-08-30,111.735,0.7308,1.1707,1.3025
2018-08-31,111.03,0.7264,1.1663,1.3009
2018-09-03,111.135,0.7188,1.1597,1.2928
2018-09-04,111.085,0.7211,1.1617,1.2871
2018-09-05,111.48,0.7182,1.1584,1.2857
2018-09-06,111.49,0.7192,1.1633,1.2912
2018-09-07,110.665,0.7199,1.1625,1.2929
2018-09-10,110.975,0.7109,1.1556,1.2926
2018-09-11,111.145,0.7113,1.159,1.3029
2018-09-12,111.615,0.7122,1.1603,1.3022
2018-09-13,111.24,0.7172,1.163,1.3047
2018-09-14,112.015,0.7189,1.1691,1.3109
2018-09-17,111.985,0.7153,1.1625,1.3076
2018-09-18,111.71,0.7157,1.1673,1.3153
2018-09-19,112.35,0.7228,1.1677,1.3166
2018-09-20,112.295,0.7262,1.1673,1.3142
2018-09-21,112.47,0.7291,1.178,1.3274
2018-09-27,112.765,0.7261,1.175,1.3171
2018-09-28,113.405,0.7203,1.1635,1.3074
2018-10-01,113.775,0.723,1.1605,1.3036
2018-10-02,114.005,0.7224,1.1577,1.3044
2018-10-04,114.485,0.7104,1.1484,1.2947
2018-10-05,113.87,0.7078,1.1518,1.3023
2018-10-08,113.715,0.7053,1.1525,1.3126
2018-10-10,113.03,0.7107,1.1496,1.3144
2018-10-11,112.255,0.7067,1.1534,1.3205
2018-10-12,112.13,0.7126,1.1592,1.3233
2018-10-15,112.185,0.711,1.1552,1.3105
2018-10-16,111.795,0.7136,1.1584,1.3156
2018-10-17,112.295,0.7141,1.1576,1.3186
2018-10-18,112.625,0.7108,1.1502,1.31
2018-10-19,112.205,0.7098,1.1457,1.3019
2018-10-22,112.455,0.7114,1.1513,1.3066
2018-10-23,112.825,0.7079,1.1466,1.2968
2018-10-24,112.42,0.7084,1.1472,1.2984
2018-10-25,112.105,0.7066,1.1399,1.2886
2018-10-26,112.375,0.7081,1.1375,1.2822
2018-10-29,111.91,0.71,1.1403,1.2835
2018-10-30,112.37,0.7059,1.1375,1.2803
2018-10-31,113.055,0.7103,1.1345,1.2707
2018-11-01,112.895,0.7083,1.1319,1.2773
2018-11-02,112.645,0.7203,1.1407,1.3
2018-11-05,113.165,0.7197,1.1398,1.3009
2018-11-06,113.225,0.7213,1.1408,1.3064
2018-11-07,113.455,0.7237,1.1422,1.3104
2018-11-08,113.525,0.7273,1.1431,1.3131
2018-11-09,114.035,0.7263,1.1365,1.3066
2018-11-12,113.875,0.722,1.1324,1.2932
2018-11-13,113.805,0.7178,1.1225,1.2853
2018-11-14,113.78,0.7227,1.1311,1.3028
2018-11-15,113.61,0.7235,1.1316,1.2996
2018-11-16,113.57,0.7277,1.1323,1.2765
2018-11-19,112.755,0.7318,1.1416,1.2835
2018-11-20,112.48,0.7294,1.1454,1.286
2018-11-21,112.705,0.7213,1.1372,1.2797
2018-11-22,113.075,0.7262,1.1384,1.2775
2018-11-23,112.975,0.7251,1.1403,1.2876
2018-11-26,112.925,0.7237,1.1336,1.282
2018-11-27,113.565,0.7219,1.133,1.2809
2018-11-28,113.76,0.7228,1.13,1.2744
2018-11-29,113.595,0.7307,1.1369,1.2829
2018-11-30,113.43,0.7317,1.139,1.2783
2018-12-03,113.805,0.7357,1.1331,1.2739
2018-12-04,113.605,0.7356,1.1356,1.2728
2018-12-05,112.71,0.734,1.1343,1.2716
2018-12-06,113.125,0.7267,1.1349,1.2737
2018-12-07,112.685,0.7233,1.1378,1.2783
2018-12-10,112.52,0.7191,1.1402,1.2716
2018-12-11,113.245,0.7192,1.1355,1.2563
2018-12-12,113.395,0.7212,1.1322,1.2491
2018-12-13,113.215,0.7217,1.1374,1.2639
2018-12-14,113.6,0.7224,1.1359,1.2654
2018-12-17,113.335,0.7177,1.1307,1.2586
2018-12-18,112.805,0.7178,1.1349,1.2616
2018-12-19,112.435,0.7187,1.1374,1.2653
2018-12-20,112.385,0.7114,1.1387,1.2622
2018-12-21,111.22,0.7119,1.1455,1.2669
2018-12-24,111.075,0.7041,1.137,1.2641
2018-12-26,110.16,0.7043,1.1414,1.2687
2018-12-27,111.2,0.7069,1.1357,1.2642
2018-12-28,110.915,0.7031,1.1432,1.2645
2018-12-31,110.355,0.7046,1.1441,1.2703
2019-01-02,109.675,0.7048,1.1466,1.2749
2019-01-03,107.095,0.6868,1.1354,1.2537
2019-01-04,107.755,0.7011,1.1394,1.2638
2019-01-07,108.365,0.7125,1.141,1.2732
2019-01-08,108.665,0.7146,1.1479,1.2784
2019-01-09,108.765,0.7144,1.1449,1.2727
2019-01-10,108.17,0.7172,1.1549,1.2798
2019-01-11,108.425,0.7185,1.1502,1.2748
2019-01-14,108.475,0.7206,1.1468,1.2861
2019-01-15,108.165,0.7198,1.1472,1.2869
2019-01-16,108.645,0.7203,1.1409,1.2862
2019-01-17,109.075,0.717,1.1397,1.2881
2019-01-18,109.155,0.7188,1.1389,1.2987
2019-01-21,109.73,0.7162,1.1367,1.2869
2019-01-22,109.65,0.7159,1.1369,1.2896
2019-01-23,109.34,0.7124,1.1364,1.2961
2019-01-24,109.565,0.7145,1.1385,1.3079
2019-01-25,109.535,0.7082,1.1303,1.3066
2019-01-28,109.555,0.7181,1.1412,1.321
2019-01-29,109.265,0.7161,1.143,1.3153
2019-01-30,109.425,0.7155,1.1435,1.3081
2019-01-31,109.015,0.7246,1.1485,1.3118
2019-02-01,108.835,0.7271,1.1448,1.3108
2019-02-07,109.925,0.7111,1.1368,1.2934
2019-02-08,109.805,0.7099,1.1341,1.2949
2019-02-11,109.825,0.7091,1.132,1.2934
2019-02-12,110.435,0.706,1.1276,1.2857
2019-02-13,110.455,0.7099,1.1334,1.2896
2019-02-14,110.975,0.7087,1.126,1.2851
2019-02-15,110.505,0.7103,1.1298,1.2797
2019-02-18,110.525,0.7139,1.1291,1.2901
2019-02-19,110.595,0.7128,1.131,1.2926
2019-02-20,110.57,0.7164,1.1338,1.3062
2019-02-21,110.825,0.7164,1.1345,1.3047
2019-02-22,110.675,0.7099,1.1335,1.3035
2019-02-25,110.775,0.7147,1.1337,1.3064
2019-02-26,111.055,0.7169,1.1361,1.3119
2019-02-27,110.545,0.7194,1.1392,1.3258
2019-02-28,110.935,0.7146,1.1375,1.3317
2019-03-04,111.935,0.7105,1.1378,1.3231
2019-03-05,111.735,0.709,1.1338,1.3179
2019-03-06,111.885,0.7083,1.1304,1.3158
2019-03-07,111.715,0.7028,1.131,1.3171
2019-03-08,111.585,0.7018,1.1195,1.3083
2019-03-11,111.135,0.7043,1.1237,1.2988
2019-03-12,111.285,0.7076,1.1267,1.325
2019-03-13,111.275,0.7077,1.129,1.3077
2019-03-14,111.215,0.7096,1.1339,1.3309
2019-03-15,111.71,0.7065,1.1306,1.325
2019-03-18,111.505,0.7082,1.1323,1.3293
2019-03-19,111.385,0.71,1.1337,1.3249
2019-03-20,111.365,0.709,1.1355,1.327
2019-03-21,110.675,0.7127,1.1426,1.3199
2019-03-22,110.765,0.711,1.1375,1.312
2019-03-25,110.055,0.7078,1.1296,1.3213
2019-03-26,110.045,0.711,1.1315,1.3211
2019-03-27,110.525,0.7138,1.1274,1.3212
2019-03-28,110.495,0.7085,1.125,1.316
2019-03-29,110.655,0.7077,1.1228,1.3056
2019-04-01,110.935,0.7107,1.1223,1.3022
2019-04-02,111.41,0.711,1.1206,1.3076
2019-04-03,111.325,0.7062,1.1205,1.3129
2019-04-04,111.455,0.7121,1.1245,1.3177
2019-04-05,111.645,0.7111,1.1223,1.3073
2019-04-08,111.685,0.7106,1.1219,1.3038
2019-04-09,111.455,0.7124,1.1258,1.3063
2019-04-10,111.145,0.7126,1.1266,1.3056
2019-04-11,110.935,0.7168,1.1277,1.309
2019-04-12,111.625,0.7124,1.126,1.3057
2019-04-15,112.015,0.7172,1.1304,1.308
2019-04-16,111.985,0.7172,1.1304,1.31
2019-04-17,112.005,0.7165,1.1282,1.3043
2019-04-18,112.045,0.7174,1.1299,1.3039
2019-04-19,111.97,0.715,1.1238,1.2991
2019-04-22,111.915,0.7151,1.1243,1.2996
2019-04-23,111.945,0.7138,1.1261,1.2982
2019-04-24,111.865,0.71,1.1223,1.2937
2019-04-25,112.155,0.7012,1.1156,1.2905
2019-04-26,111.545,0.7019,1.1137,1.29
2019-04-29,111.6,0.7043,1.1151,1.2922
2019-04-30,111.685,0.7057,1.1184,1.2932
2019-05-02,111.435,0.7017,1.1203,1.3056
2019-05-03,111.515,0.6999,1.1175,1.3034
2019-05-07,110.755,0.6992,1.1202,1.3097
2019-05-08,110.245,0.7013,1.1193,1.307
2019-05-09,110.055,0.6994,1.1198,1.3013
2019-05-10,109.745,0.6985,1.1219,1.3009
2019-05-13,109.765,0.6989,1.1236,1.3007
2019-05-14,109.235,0.6944,1.1232,1.2954
2019-05-15,109.645,0.6941,1.1208,1.291
2019-05-16,109.525,0.693,1.1207,1.2846
2019-05-17,109.855,0.6891,1.1174,1.2797
2019-05-20,110.065,0.6895,1.1162,1.2727
2019-05-21,110.055,0.6909,1.1168,1.2727
2019-05-22,110.565,0.6885,1.1164,1.2704
2019-05-23,110.275,0.6882,1.1157,1.2665
2019-05-24,109.545,0.6899,1.1183,1.2663
2019-05-27,109.375,0.6934,1.121,1.2726
2019-05-28,109.54,0.692,1.1193,1.2682
2019-05-29,109.365,0.6922,1.1165,1.2659
2019-05-30,109.6,0.6919,1.1137,1.2629
2019-05-31,109.595,0.6913,1.1133,1.2612
2019-06-03,108.255,0.6931,1.1173,1.2636
2019-06-04,107.975,0.6976,1.1247,1.2667
2019-06-05,108.215,0.699,1.1255,1.2701
2019-06-07,108.45,0.6978,1.1279,1.2696
2019-06-10,108.455,0.6994,1.1318,1.2722
2019-06-11,108.415,0.696,1.1315,1.2689
2019-06-12,108.545,0.696,1.1328,1.2723
2019-06-13,108.475,0.6932,1.1293,1.2693
2019-06-14,108.345,0.6916,1.1279,1.268
2019-06-17,108.545,0.6877,1.1216,1.2594
2019-06-18,108.555,0.6856,1.1222,1.2538
2019-06-19,108.505,0.6877,1.1196,1.256
2019-06-20,108.065,0.6888,1.1238,1.2652
2019-06-21,107.335,0.6918,1.1292,1.2704
2019-06-24,107.375,0.6934,1.1372,1.2742
2019-06-25,107.315,0.6968,1.14,1.2739
2019-06-26,107.18,0.696,1.1369,1.269
2019-06-27,107.74,0.6987,1.1374,1.2695
2019-06-28,107.775,0.7005,1.1369,1.2672
2019-07-01,108.405,0.7028,1.1369,1.27
2019-07-02,108.305,0.6967,1.1288,1.2647
2019-07-03,107.855,0.6993,1.129,1.2597
2019-07-04,107.785,0.7035,1.1288,1.2581
2019-07-05,107.8,0.7025,1.1287,1.2582
2019-07-08,108.515,0.6984,1.1229,1.2526
2019-07-09,108.755,0.6972,1.1216,1.2519
2019-07-10,108.895,0.693,1.1206,1.2461
2019-07-11,108.345,0.6964,1.1258,1.251
2019-07-12,108.485,0.6975,1.1257,1.2528
2019-07-15,107.895,0.702,1.1271,1.2572
2019-07-16,107.845,0.7043,1.1262,1.2519
2019-07-17,108.255,0.7013,1.1211,1.241
2019-07-18,107.965,0.7011,1.1228,1.2434
2019-07-19,107.445,0.7064,1.1256,1.2537
2019-07-22,107.785,0.7043,1.1218,1.2507
2019-07-23,107.905,0.7035,1.1209,1.2475
2019-07-24,108.205,0.6995,1.1151,1.2437
2019-07-25,108.185,0.6976,1.1141,1.2482
2019-07-26,108.665,0.6951,1.1146,1.2453
2019-07-29,108.635,0.6911,1.1133,1.2381
2019-07-30,108.845,0.6902,1.1145,1.2223
2019-07-31,108.595,0.6875,1.1158,1.2161
2019-08-01,108.785,0.6848,1.1077,1.2153
2019-08-02,107.455,0.6803,1.108,1.2123
2019-08-05,106.545,0.6795,1.1109,1.215
2019-08-06,105.665,0.6767,1.1232,1.2154
2019-08-07,106.365,0.6762,1.1202,1.2168
2019-08-08,106.215,0.6769,1.1203,1.2148
2019-08-09,105.815,0.6796,1.1187,1.2139
2019-08-12,105.555,0.6785,1.1203,1.2029
2019-08-13,105.255,0.6754,1.1216,1.208
2019-08-14,106.655,0.6795,1.1174,1.206
2019-08-16,106.145,0.6774,1.1111,1.2088
2019-08-19,106.46,0.6786,1.1094,1.2157
2019-08-20,106.605,0.6766,1.1083,1.2126
2019-08-21,106.26,0.6776,1.1099,1.2165
2019-08-22,106.605,0.6788,1.1091,1.213
2019-08-23,106.465,0.6757,1.1082,1.2251
2019-08-26,104.945,0.6702,1.1147,1.2266
2019-08-27,106.105,0.6774,1.11,1.2223
2019-08-28,105.775,0.6753,1.1092,1.2286
2019-08-29,106.045,0.6737,1.1085,1.2219
2019-08-30,106.535,0.6729,1.1059,1.2185
2019-09-02,106.145,0.6731,1.0992,1.2163
2019-09-03,106.195,0.671,1.0966,1.2063
2019-09-04,105.97,0.6762,1.0971,1.2089
2019-09-05,106.35,0.6797,1.1036,1.2252
2019-09-06,107.015,0.6814,1.1036,1.2327
2019-09-09,106.915,0.6845,1.1024,1.2287
2019-09-10,107.23,0.6866,1.105,1.2346
2019-09-11,107.515,0.686,1.1048,1.2356
2019-09-16,107.805,0.688,1.1081,1.2499
2019-09-17,108.115,0.6866,1.1005,1.2429
2019-09-18,108.11,0.6863,1.1071,1.2501
2019-09-19,108.41,0.6827,1.1028,1.2476
2019-09-20,108.035,0.6796,1.1046,1.2524
2019-09-23,107.65,0.6771,1.1019,1.2471
2019-09-24,107.545,0.6776,1.0995,1.2435
2019-09-25,107.125,0.6803,1.102,1.2492
2019-09-26,107.73,0.6753,1.095,1.2358
2019-09-27,107.82,0.675,1.092,1.2326
2019-09-30,107.895,0.6764,1.0944,1.2292
2019-10-01,108.065,0.675,1.0899,1.2288
2019-10-02,107.735,0.6705,1.0932,1.2289
2019-10-04,106.865,0.6743,1.0973,1.2337
2019-10-07,106.825,0.6764,1.0983,1.2331
2019-10-08,107.26,0.6733,1.0972,1.2288
2019-10-10,107.095,0.6714,1.0988,1.2214
2019-10-11,107.905,0.6762,1.1008,1.2431
2019-10-14,108.5,0.6794,1.1031,1.2636
2019-10-15,108.385,0.6777,1.1028,1.2605
2019-10-16,108.84,0.6749,1.1033,1.2761
2019-10-17,108.725,0.6754,1.1076,1.2824
2019-10-18,108.565,0.6826,1.1126,1.2872
2019-10-21,108.36,0.685,1.1158,1.2907
2019-10-22,108.6,0.6865,1.115,1.2964
2019-10-23,108.495,0.6858,1.1128,1.2885
2019-10-24,108.665,0.6853,1.1133,1.2917
2019-10-25,108.625,0.6817,1.1103,1.2838
2019-10-28,108.695,0.6822,1.1083,1.2831
2019-10-29,108.97,0.6837,1.1099,1.2856
2019-10-30,108.865,0.6859,1.1114,1.2865
2019-10-31,108.785,0.69,1.1154,1.2905
2019-11-01,108.015,0.6891,1.1152,1.2936
2019-11-04,108.225,0.691,1.1165,1.2938
2019-11-05,108.6,0.6881,1.1126,1.2884
2019-11-06,109.165,0.6894,1.1074,1.2885
2019-11-07,108.94,0.6882,1.1069,1.2857
2019-11-08,109.275,0.6895,1.1051,1.2815
2019-11-11,109.225,0.6858,1.1021,1.2791
2019-11-12,109.055,0.685,1.1034,1.2854
2019-11-13,108.975,0.6842,1.1012,1.2849
2019-11-14,108.775,0.6839,1.1009,1.2854
2019-11-15,108.395,0.6786,1.1022,1.2883
2019-11-18,108.735,0.6815,1.1053,1.292
2019-11-19,108.685,0.6807,1.1073,1.2951
2019-11-20,108.425,0.6823,1.1078,1.2928
2019-11-21,108.49,0.6798,1.1078,1.2926
2019-11-22,108.59,0.6788,1.1062,1.2914
2019-11-25,108.705,0.6789,1.1022,1.2846
2019-11-26,108.935,0.6777,1.1013,1.2901
2019-11-27,109.065,0.6785,1.1023,1.2863
2019-11-28,109.365,0.6763,1.1005,1.2938
2019-11-29,109.51,0.6769,1.1011,1.2912
2019-12-02,109.515,0.6768,1.1019,1.2914
2019-12-03,109.025,0.6817,1.1077,1.2942
2019-12-04,108.645,0.685,1.1083,1.2998
2019-12-05,108.855,0.6848,1.108,1.3108
2019-12-06,108.745,0.6833,1.1106,1.316
2019-12-09,108.6,0.6838,1.106,1.3136
2019-12-10,108.575,0.6823,1.1065,1.3143
2019-12-11,108.785,0.6808,1.1095,1.3119
2019-12-12,108.545,0.6871,1.1133,1.3197
2019-12-13,109.525,0.6935,1.1186,1.3458
2019-12-16,109.355,0.6872,1.1128,1.3348
2019-12-17,109.6,0.6876,1.1139,1.3289
2019-12-18,109.515,0.6854,1.1153,1.3131
2019-12-19,109.565,0.6851,1.1116,1.3084
2019-12-20,109.365,0.6884,1.1124,1.3012
2019-12-23,109.475,0.6898,1.1079,1.3007
2019-12-24,109.4,0.6917,1.1092,1.2941
2019-12-26,109.395,0.6923,1.1092,1.2969
2019-12-27,109.555,0.6944,1.1099,1.2999
2019-12-30,109.445,0.698,1.1182,1.3085
2019-12-31,108.87,0.6999,1.1206,1.3117
2020-01-02,108.645,0.7017,1.1221,1.3259
2020-01-03,108.575,0.6985,1.1174,1.3143
2020-01-06,107.815,0.6937,1.1165,1.3074
